date,open,open,open,open,open,high,high,high,high,high,low,low,low,low,low,close,close,close,close,close,volume,volume,volume,volume,volume
,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2025-04-03,878.6729886492828,1311.8278468858045,1490.5385603678294,1228.145018441354,3435.72673868462,889.9702954640933,1322.7932860458366,1490.5385603678294,1246.8204315907722,3446.5525748706787,876.6503409310941,1311.1332552048473,1442.3642697947264,1228.145018441354,3342.3784096429627,885.456298828125,1319.3697509765625,1453.485107421875,1243.732666015625,3349.267578125,11250038,4591008,10459504,7434366,4537821
2025-04-04,894.4102660639704,1319.3697112264526,1418.5199114659142,1236.1628160172713,3309.359945032038,908.6921929973271,1328.3007984100484,1429.6893595876932,1240.4954871764826,3345.8231390019464,893.4729239008652,1311.9766830431024,1406.3792069857197,1188.4036122186155,3243.3222453227836,896.5316162109375,1325.07568359375,1409.92431640625,1199.9075927734375,3247.160400390625,33540454,8648542,9590254,17908652,5317367
2025-04-07,869.6450067324856,1285.3322768617725,1313.1385736419368,1127.6960086529814,3050.917373829733,878.0562747489253,1314.854481252151,1365.489314158466,1166.590714623955,3239.2868213813013,857.5090006629878,1255.3139009690346,1269.4320382766355,1110.415052053189,3007.66328685901,867.1289672851562,1277.6912841796875,1356.602294921875,1161.062744140625,3222.211669921875,37995450,19185012,21715252,22156106,6623955
2025-04-08,870.730371547347,1289.8969896705237,1389.8677955834949,1167.3378163352843,3249.768515327564,879.1170096868965,1300.0189606799747,1414.6348317731379,1191.8399338970503,3295.9751054332087,863.4784203033727,1277.4927025037578,1374.3276944448953,1158.6724733291408,3203.758710556288,872.7777099609375,1289.9466552734375,1387.7310791015625,1177.4971923828125,3240.8125,35563872,13085762,12805001,19555040,5557558
2025-04-09,870.7303466796875,1294.9579703581671,1364.663707842691,1164.8477193030515,3208.9256141746023,875.6636630914704,1295.106846037701,1368.9371407012397,1185.0670143686195,3218.225943847207,865.0570328061372,1274.6646041339118,1342.1791008495861,1163.3536863154889,3161.193516842312,870.7303466796875,1290.83984375,1363.3524169921875,1180.6346435546875,3195.196533203125,22454608,13005622,8546854,10223104,2990265
2025-04-11,875.540352413462,1295.1067945023049,1370.6854425398662,1190.3957018139643,3237.4666363546835,897.567622795633,1314.8544439632922,1397.4436008179698,1217.786306450343,3246.7177101402076,875.540352413462,1295.1067945023049,1356.893650613513,1190.3957018139643,3155.239434600079,891.3269653320312,1301.606689453125,1368.9371337890625,1214.1009521484375,3180.335693359375,32775766,13064247,12567440,11224242,7108961
2025-04-15,920.0634812745557,1340.655373037739,1404.0480742507405,1246.0235343416643,3261.9225501392634,925.8848185421238,1343.9301533432258,1406.087688754894,1246.0235343416643,3261.9225501392634,915.1301650210728,1325.9686484021752,1368.5001176189407,1232.1788040875913,3187.3228942463625,920.01416015625,1339.8614501953125,1385.011474609375,1235.1668701171875,3196.770751953125,49298344,15202603,10178530,13378535,3512160
2025-04-16,929.3381542000717,1346.6094196449503,1384.0401507759727,1229.1907298200806,3196.7710501937127,929.3381542000717,1349.2886972283168,1386.4682913913693,1235.9637280756608,3226.197786267431,917.8435030643678,1332.6174078978706,1356.6507720589223,1224.1110419207541,3177.8750927421893,926.476806640625,1346.0140380859375,1372.482177734375,1234.3701171875,3221.9658203125,19136820,14039073,12022740,8248464,2384391
2025-04-17,928.4501090482869,1351.5711498907554,1357.8163531049115,1235.266450081142,3194.113794556276,947.0486870380013,1398.112060263163,1388.7023519091767,1275.1073305428426,3251.293989715387,925.8354273732423,1349.6856739861041,1338.6826507754836,1222.7165970526498,3167.0492037843464,940.6353759765625,1395.9288330078125,1378.6983642578125,1269.4300537109375,3246.668212890625,35703084,17490424,14264227,15398401,2932346
2025-04-21,949.170085798879,1425.004587897116,1369.4714582615436,1264.947875835223,3238.0075324909676,962.3420166432835,1425.004587897116,1429.4951483248678,1295.7249783909904,3300.895699711744,942.2634427629204,1393.9442026732427,1369.4714582615436,1261.9598099867933,3232.102531239247,950.6994018554688,1399.0052490234375,1409.29296875,1290.346435546875,3269.0087890625,34247298,16882426,15648970,10429964,2432946
2025-04-22,954.5967457498784,1401.9823098324273,1398.6091260339042,1294.8286411452223,3269.9932127938664,972.1593405008402,1407.9363681338637,1398.6091260339042,1298.713151385602,3281.1141071380534,954.5967457498784,1388.1887172069748,1378.5041672717928,1281.1831879455033,3242.8301087922596,967.7686767578125,1405.6539306640625,1381.903564453125,1286.0635986328125,3261.9228515625,45961750,16135274,9399738,13051707,2710498
2025-04-23,976.2540297557508,1418.0581618237188,1404.4366498623076,1291.840547250601,3311.7216581561997,976.2540297557508,1418.9512947601793,1445.0352117850275,1300.8047453425481,3366.736492414926,947.4434488933124,1400.4937389943566,1398.2205856526791,1280.286716249035,3284.460282754783,949.1207885742188,1413.493408203125,1432.5059814453125,1294.82861328125,3358.961669921875,30570642,13990764,11136642,10480888,3543923
2025-04-24,942.2634238174406,1405.4554343163697,1427.6496829084983,1287.2588872304611,3347.2503481599792,949.1207455952106,1410.3178180904442,1440.2760150192205,1299.3107293954529,3358.469755408652,939.8460867592294,1388.0894318786184,1419.4911061400271,1285.1672652984741,3334.062366713585,945.6181030273438,1391.95947265625,1429.1065673828125,1296.4222412109375,3347.742431640625,25931754,15678099,7114292,10468940,2252175
2025-04-25,949.5647662059754,1399.2035920369979,1433.0887071514799,1298.3146947064158,3365.8510396652046,953.6100615716746,1403.966886762009,1458.535575435,1319.928323767296,3422.7359386245157,933.2848220611925,1377.769008045682,1421.4336312546193,1282.9759313802824,3351.0885351052693,942.8554077148438,1394.04345703125,1437.653564453125,1295.22705078125,3393.40771484375,18500878,11705093,8329979,14431012,2742991
2025-04-28,942.8554253066497,1394.8373106964493,1437.6534907325017,1334.669497851195,3380.6135845558206,951.982060830828,1424.0122194189871,1446.7833234291916,1369.1318351951852,3403.0526398096476,941.4741328194633,1393.0511659597357,1423.1818670852326,1314.9482133535364,3351.0885750837174,947.29541015625,1417.8597412109375,1439.4989013671875,1363.35498046875,3388.97900390625,13920492,10948561,5886253,31104496,1593296
2025-04-29,946.6048254524144,1417.8597077945897,1439.4018262859975,1365.5461749701867,3400.296610646148,951.5381421157663,1427.2869661678633,1466.4027986571466,1405.2874774645995,3439.663286312095,937.4288082816594,1411.7071085959242,1431.7288778586658,1364.5501529607263,3376.086009001543,941.6715087890625,1418.85205078125,1454.456298828125,1394.1319580078125,3417.51953125,18918308,10786910,8056743,32538970,1578332
2025-04-30,943.7434115323153,1422.0275444346203,1453.7764926957282,1396.4228227174156,3417.027637154589,955.5340495753018,1422.7221360927958,1465.431568419441,1406.7814756764847,3454.32746830495,942.4114402150566,1389.2802248488963,1439.984581952398,1363.5540972183608,3312.7059408589703,949.6633911132812,1416.073486328125,1456.9815673828125,1399.410888671875,3399.017333984375,31936870,14192027,7704183,25480745,2809332
2025-05-02,952.0314262519853,1415.9742091510598,1456.5930649551544,1408.3751233126775,3417.0273551351647,958.0007270723939,1435.5233172200462,1479.4175886205041,1421.024554216323,3436.2186090018513,947.1967520748111,1413.6917718641512,1453.1936678135066,1403.4945911426703,3365.8506781573337,948.1340942382812,1419.149658203125,1463.586181640625,1414.152099609375,3376.676513671875,17840404,8842434,7402310,13007841,1721761
2025-05-05,956.5700467268101,1428.9738894731652,1471.4532464465005,1425.3074680112338,3395.3761880943653,962.9833580251333,1435.7218701832576,1479.2232965927526,1433.773654928142,3449.013290196146,953.2647488384409,1415.081087769954,1459.6039673980883,1421.2238021682567,3391.8330907445547,955.4847412109375,1418.455078125,1465.2371826171875,1425.6063232421875,3399.608154296875,15068024,4565705,4282493,12685649,1284443
2025-05-06,952.1300492793257,1418.0581160771362,1462.7120452184295,1425.3074785225756,3405.217529296875,957.112686715781,1422.7220796211836,1472.0360823521305,1426.3035005201455,3418.011699204638,949.3180830668039,1409.5239906903596,1456.0103527730441,1404.9886054552057,3382.5816902292945,952.9686889648438,1420.63818359375,1468.053955078125,1415.2476806640625,3405.217529296875,17490156,6301690,4270530,14084117,1324763
2025-05-07,954.1033540161453,1414.0887881642996,1456.8844481471906,1415.2476117092147,3366.4416202686452,961.3553047488027,1430.9586193213472,1475.1441139885928,1418.733688530858,3404.725619138935,948.3807192627594,1410.119416127347,1453.5821530190785,1397.1199392858432,3366.4416202686452,959.8259887695312,1424.4091796875,1464.9459228515625,1400.4068603515625,3390.5537109375,21420778,10480453,5691799,13440169,1477128
2025-05-08,964.364722012384,1427.5846620245352,1464.654491996011,1398.51446598441,3393.4075587678194,964.364722012384,1437.8058437113664,1472.910170498641,1415.1481063364454,3421.9483996043236,946.752746184645,1415.1803741209164,1458.0499017692832,1392.438756100913,3374.4130890526376,951.3900756835938,1424.5084228515625,1467.956787109375,1401.4029541015625,3394.293212890625,34803430,15306490,8424409,16106175,2543591
2025-05-09,942.3127568324845,1404.3638078003796,1457.5642989506216,1379.9884666950659,3345.1834469493565,946.7034204881495,1409.0278927234135,1467.9568126185206,1389.251519832932,3391.636078710749,930.8181657127636,1376.379782804671,1451.1540310083215,1369.032224808638,3344.297792808673,932.248779296875,1378.2652587890625,1464.2659912109375,1371.721435546875,3385.82958984375,17188796,13491197,4478653,13668904,2531757
2025-05-12,946.0127244576516,1398.6082269981746,1492.8209942326298,1394.430721507353,3449.505112495261,966.8806765571811,1441.8743569081432,1585.0903465111594,1433.275577320772,3573.018063028258,943.3981029435623,1393.249550653154,1487.96471253376,1394.430721507353,3446.7493970179844,965.5486450195312,1437.4088134765625,1580.136962890625,1430.7855224609375,3563.077880859375,18618972,9925445,11372857,10674081,2228678
2025-05-13,961.9967305905121,1429.0731325397105,1562.7513505672503,1427.7974767909468,3563.0780270840673,967.7686868855955,1436.8134564073198,1565.859323230766,1441.9409399606418,3565.6369573340817,947.1967808891196,1416.4704248722041,1519.627548132014,1406.7814377941193,3454.918172432044,948.4794311523438,1419.6458740234375,1523.5125732421875,1410.0682373046875,3459.346923828125,24242102,12475424,12846210,11407896,3062887
2025-05-14,948.2327622761527,1418.9512828044426,1528.75740058924,1414.3512435205853,3465.251807319678,952.2287366384547,1429.6685145448027,1549.1537826809642,1424.2118856620737,3504.618485051228,938.8101397074491,1406.4477852062123,1524.3867472838704,1409.8691445094285,3453.0482333329505,942.5594482421875,1415.279541015625,1546.6285400390625,1418.7337646484375,3492.51318359375,15445308,8026837,4870057,5570160,2119499
2025-05-15,943.9901042439285,1414.9819190581854,1544.1033749720434,1419.3313670179805,3507.57083651873,959.4314088460198,1445.3475908699352,1572.075486394776,1455.5865925696291,3543.000844968414,935.85013208818,1404.6615275498752,1525.843708376521,1407.0802476372012,3458.461004249911,954.0047607421875,1439.6912841796875,1566.636474609375,1448.4151611328125,3523.218994140625,32241458,18209264,11151167,20177211,3548330
2025-05-16,954.0047801554118,1442.172107583965,1566.2479103864578,1447.4191020051853,3536.997516867453,958.9380967138302,1447.5306627908633,1566.2479103864578,1455.1881221330052,3536.997516867453,951.340777169636,1435.920298328426,1536.0418626920532,1441.542669553187,3489.954528726303,954.44873046875,1442.86669921875,1544.200439453125,1450.6064453125,3504.913818359375,15868010,6439208,4576751,9036695,1666727
2025-05-19,955.5834183781088,1435.4241717584057,1531.1856318206726,1446.3234565863577,3493.7926303362833,959.5300716290252,1448.5230511072755,1539.4413107743521,1448.81351147394,3493.7926303362833,952.6234284399217,1432.7448940711074,1510.9834523682187,1432.4787270944578,3448.225653046167,956.4220581054688,1437.905029296875,1514.9656982421875,1435.0684814453125,3463.086669921875,10202964,6005334,8855798,6195791,2537377
2025-05-20,951.1927398071444,1439.0957378026826,1524.8723866170074,1432.4787356808251,3475.8807241395375,954.3993955236706,1447.8284044606678,1537.9843466293191,1439.2517336495314,3501.6658490029718,943.7434439560598,1424.5083444847762,1513.2173110505078,1416.1440727881434,3438.679167064751,944.6807861328125,1427.1876220703125,1515.7425537109375,1418.932861328125,3442.9111328125,23879090,11352383,7143998,11270560,2038374
2025-05-21,950.6500948788123,1431.8517946649677,1522.832797268108,1418.235682967954,3452.457610566972,960.4674068130723,1440.1875004165765,1525.8436681268927,1430.486680037078,3480.998451703358,947.739426083267,1427.485461067875,1507.4869000940212,1412.458707007589,3442.911239345345,950.5514526367188,1433.637939453125,1523.41552734375,1423.5145263671875,3469.975830078125,15132040,5510460,4157309,6136364,1440153
2025-05-22,944.828766015395,1430.0655182967434,1510.7892156499267,1415.5464438973825,3439.6632460297133,949.2687509312965,1434.2334317099203,1515.9369216042496,1418.1361984129633,3442.4189613490807,939.895449442171,1416.867428660744,1495.7347425913772,1391.3431818014155,3396.6552014233635,947.1474609375,1431.057861328125,1503.0191650390625,1403.79345703125,3421.9482421875,21306670,7245933,6158990,12134466,2034383
2025-05-23,947.2460290070277,1431.1570706662649,1505.447258808557,1401.0045498118507,3421.9483529990202,955.583345407158,1440.6836606711147,1541.5779455953386,1428.0964217220903,3479.0300338946035,944.4833839865793,1423.4168677068544,1505.447258808557,1401.0045498118507,3410.728946312352,953.906005859375,1438.698974609375,1519.8218994140625,1421.124267578125,3458.953125,9566072,5203706,5038421,6474883,1274331
2025-05-26,954.5967478346391,1446.8360701649403,1521.5700705826603,1426.3034970063507,3465.2517322885897,961.947401503022,1460.331910515487,1538.275749801986,1435.2676949623963,3488.871738416089,950.6007734925844,1443.8590412139838,1517.782147363295,1419.430920923106,3454.524408949068,957.1620483398438,1449.4161376953125,1535.070556640625,1429.0924072265625,3481.293701171875,10802860,5608725,3170102,4842944,967470
2025-05-27,952.9194312599001,1441.3782192942826,1534.4878415209876,1420.4269591196573,3476.0777398133723,961.0100826032541,1451.7978208795425,1537.4016104009331,1431.2836233071982,3483.951075577389,945.3714929245052,1424.7068083036186,1511.6633186280806,1408.275539274527,3427.952071065876,950.3048095703125,1435.324951171875,1524.969482421875,1416.44287109375,3443.304931640625,26162148,14842959,7775714,12640414,2467680
2025-05-28,947.295443323748,1436.5157355383742,1535.556238237006,1414.4508509493858,3464.2677725087055,954.3501102535763,1446.836127202333,1542.063608140773,1416.9409060075968,3473.1252753361427,946.0621141556768,1431.454810349359,1524.8724187426308,1405.0882196135674,3437.6952640263944,948.9234619140625,1442.6683349609375,1526.6207275390625,1407.279541015625,3442.32080078125,18157594,8618343,3623370,5944611,1222933
2025-05-29,951.1433943336576,1445.4467442494526,1543.3262208282474,1406.4826358531975,3449.2097128936152,957.4580633637506,1451.698553407669,1562.6542444112208,1414.3512339364067,3476.5696009789913,940.9314535555673,1433.9355900375203,1531.2826193070812,1402.996558868143,3431.297923230928,950.896728515625,1445.3475341796875,1540.02392578125,1412.1600341796875,3442.71435546875,28917794,15545514,8609500,13771917,3188072
2025-05-30,953.0674622365118,1448.7216268807567,1547.3124739974683,1412.3591925541664,3434.7426576999464,961.4047794767922,1449.7139699197687,1548.297396005105,1424.9090454066043,3451.1781977204464,949.8608063918771,1433.2410996992944,1531.652190030095,1404.0921613404494,3398.4269933317396,959.4807739257812,1434.7296142578125,1539.1375732421875,1415.2476806640625,3408.563720703125,28748078,11803975,13148092,13788484,3404365
2025-06-02,952.1794133521448,1430.9586389930196,1536.4782943781508,1406.4826830156508,3395.375984554132,955.0900821550082,1448.8208134048605,1536.4782943781508,1411.8612262898896,3405.217654074579,941.276795842849,1421.8291316367724,1515.7949327230604,1390.0483195350275,3364.4732383699834,953.1660766601562,1439.3935546875,1530.371826171875,1408.0762939453125,3395.17919921875,14668822,9458990,4374509,8098668,1877585
2025-06-03,956.0767204883472,1443.7598455387374,1535.4933708621093,1416.6421539546416,3391.439214740725,962.9833634640112,1443.8590556109682,1543.6682714095227,1420.8253977642241,3418.503805107925,947.1967509482078,1421.035166759386,1512.4461724234918,1397.8173136420837,3346.6596197695403,949.466064453125,1426.8900146484375,1519.734619140625,1399.908935546875,3351.28515625,24377584,11167345,6853403,11252626,2848125
2025-06-04,947.6901200517409,1426.3938661679927,1519.7346010168856,1409.0722382665938,3364.9875293233777,958.6914401720352,1429.0731438395549,1533.8190332918903,1420.0284799827916,3370.746482399833,947.6407989299088,1415.4780930628378,1518.158749909477,1400.506473605418,3346.1221522041255,957.6553955078125,1420.0428466796875,1527.8109130859375,1417.8372802734375,3356.94482421875,12961542,8025388,4548307,8126827,2544807
2025-06-05,961.0100588418235,1419.9436226094324,1524.5607331925255,1422.3193687346825,3384.8457201630413,966.3873858970264,1447.8284366760695,1544.0621159555858,1448.913106617055,3384.8457201630413,957.1620478647775,1416.3712120373557,1518.3556767230737,1417.9368477633755,3339.8666423105756,961.7993774414062,1443.66064453125,1530.8642578125,1436.662109375,3347.21435546875,22255418,11385668,6948539,13716817,3584683
2025-06-06,959.0366899431259,1437.5080878919146,1531.2581829658582,1435.2676355449807,3347.2144001409188,984.8379583134906,1450.2101271201,1545.2441474823067,1445.7258660607492,3366.873914676264,958.3953347348495,1431.0578582020253,1519.8331118292815,1431.28354772945,3334.9021140402438,976.1552734375,1448.5230712890625,1540.2210693359375,1437.7576904296875,3360.221435546875,30127008,11580994,3960020,8182161,2070390
2025-06-09,984.196594423998,1453.7825541382838,1554.2069160448225,1451.204075048637,3375.9095645850753,984.196594423998,1455.5688200651953,1564.0561360451065,1451.70208605586,3409.668660230926,974.7739724063232,1422.4245382897982,1547.3124620446238,1439.5506661134996,3366.873944962607,976.2539672851562,1423.8138427734375,1549.183837890625,1443.0367431640625,3397.654296875,13202588,11022031,2903202,7885125,1718678
2025-06-10,978.1780428487654,1427.9815809293386,1560.116482612782,1444.2318404180787,3415.626122829056,978.1780428487654,1430.660858582463,1583.2621501262925,1448.1163503747662,3461.1016586442274,967.472709657825,1405.6538633679,1553.7144894707471,1430.2875329933524,3398.94510956099,969.5447387695312,1412.0048828125,1571.935546875,1432.777587890625,3438.36376953125,15533126,12905272,8591925,7913181,2419874
2025-06-11,970.6793723493836,1410.9133394459884,1566.1244242034918,1440.0485867347081,3445.4136080819626,970.6793723493836,1423.5160472131458,1609.9534525332194,1462.7578142878924,3464.278985186734,960.516752091058,1407.737769134025,1566.1244242034918,1437.3592545136698,3424.6617902310286,962.194091796875,1420.0428466796875,1606.5062255859375,1443.13623046875,3447.300048828125,11096394,7136877,10597410,8195700,2847013
2025-06-12,961.9966994408974,1419.5466979345517,1592.6188275892266,1447.7179200254843,3447.3000185229757,967.4233474890254,1425.5007560873705,1603.452969273507,1451.2039968882907,3450.080227817185,954.7447484104943,1409.127096167119,1574.0037782857437,1428.6939248911115,3398.9451271669373,958.74072265625,1414.2872314453125,1584.345458984375,1435.865234375,3409.8671875,16349130,7953247,10483574,8828114,4060134
2025-06-13,947.19676434732,1392.8526699787633,1552.2369998927122,1418.335338487147,3369.157630228437,953.6100757725884,1410.6156346634868,1584.7394243828517,1429.7895915718395,3426.0516828925206,943.7434428106371,1392.8526699787633,1546.5244044661895,1408.6739736495979,3369.157630228437,946.0127563476562,1405.2569580078125,1577.844970703125,1422.2198486328125,3421.28564453125,12117762,7573103,6968315,9757276,2178493
2025-06-16,949.1700746468088,1405.7530618658518,1575.875214344727,1421.223780491138,3415.625963412075,956.520728121515,1418.0581392255135,1610.1505483486199,1436.6621211041454,3484.1370655851665,947.2460692080249,1403.3714144517853,1573.01891647278,1418.7337255535563,3401.9236944953027,954.7940673828125,1415.9742431640625,1599.31640625,1432.0804443359375,3471.527099609375,16513746,5451137,5591842,8458093,1934088
2025-06-17,955.5834055099792,1415.9742319665809,1596.2630097727385,1442.2398094911548,3485.13008250971,957.852719054467,1418.8520508551696,1622.5604988569514,1442.2398094911548,3495.0592280439255,946.7527569357399,1406.9439350146247,1591.2399317053334,1420.12817043809,3463.3853507540894,951.9327392578125,1412.302490234375,1615.173583984375,1425.506591796875,3490.392578125,16978736,6970098,7622083,10366599,2111940
2025-06-18,945.7167603313338,1406.150024814166,1596.5585788351507,1424.3114328610282,3494.1658240448833,955.2380851367438,1421.0351697486842,1619.9011823893957,1437.0605628519918,3512.9318127961833,945.7167603313338,1399.402043989603,1596.5585788351507,1420.028489708749,3418.7043153471695,954.0540771484375,1401.78369140625,1608.2791748046875,1424.4110107421875,3426.9453125,18433816,6751745,5629707,6681735,2696327
2025-06-19,954.0540746334422,1397.2189939427594,1599.4148737815738,1424.4110453044384,3425.5552808815073,960.4180648603083,1403.8676438261634,1605.4228739879738,1434.1721095891817,3426.548195455676,949.9593979158449,1393.9442134714564,1587.2018168292147,1420.0285241646616,3388.817441637271,954.7447509765625,1400.4937744140625,1593.997802734375,1427.598388671875,3399.739501953125,16876220,8849883,5147760,10007230,2672768
2025-06-20,952.9193918485255,1400.4937821267788,1594.58871180959,1425.3075053013417,3400.7323081895083,971.8140179089729,1422.3253290273638,1606.1122510729595,1465.148385952672,3421.8814364277036,952.9193918485255,1399.4021078732494,1584.6410236941556,1422.4190171371765,3386.732116175425,969.2486572265625,1416.1727294921875,1598.429931640625,1460.367431640625,3411.3564453125,32900408,12408178,9202821,29010635,2351248
2025-06-23,961.2073364257812,1406.1500791810931,1576.8601291540897,1447.2199506188397,3390.8032061585363,965.8939867961492,1412.3025575376569,1576.8601291540897,1457.9770367383994,3400.732351710977,957.9513597916495,1401.0891539348067,1551.6461498856431,1436.2637087352834,3346.122051172553,961.2073364257812,1409.226318359375,1560.116455078125,1451.0048828125,3369.554931640625,11739518,5514384,7943676,5989078,3123421
2025-06-24,969.3966711141703,1416.7680893764307,1576.860073737694,1459.1721495093714,3410.264459071302,976.3033140635843,1424.9053748687675,1584.739449496533,1469.1323689599471,3417.711318302596,964.7593416610487,1405.6538959425357,1552.827953627288,1437.359244595668,3358.0370560315137,967.3740234375,1413.1956787109375,1557.7525634765625,1445.0286865234375,3366.37744140625,22625322,11188438,8083992,16402744,3403048
2025-06-25,969.8900392545883,1411.1117385952273,1566.025955644839,1458.1762135192969,3383.157794223958,977.7833457795492,1417.9589294864209,1595.4751470327865,1466.5428226679085,3425.555197020872,968.854054817417,1404.463088984364,1561.199813873949,1454.690136506102,3375.909469527816,976.8953247070312,1414.8826904296875,1590.550537109375,1461.463134765625,3420.39208984375,18405932,7527388,7813533,7525851,1757699
2025-06-26,977.4873577522009,1413.8903780949927,1584.5425210067874,1463.2558362824063,3420.392073713661,1000.032590400823,1436.4165161110168,1599.5132869304996,1492.8377614283193,3426.945164265374,976.7966813877978,1410.814017835929,1582.3756205245834,1459.2717484446844,3391.10109463089,997.41796875,1428.080810546875,1591.6339111328125,1489.3516845703125,3417.413330078125,50084830,13617435,6519233,14657893,2879106
2025-06-27,1004.0015037809444,1427.882386711014,1594.5886581952298,1493.4353527246628,3430.5199217495656,1007.393088107433,1454.774858156496,1605.0288069577266,1515.9454247275912,3441.8390511551324,994.2258430942326,1426.0961208320166,1578.238977654369,1490.9452978220222,3406.689971497181,1004.9491577148438,1451.00390625,1583.7545166015625,1509.3717041015625,3416.718505859375,28213384,22532899,8912268,11117052,1778433
2025-06-30,1003.2533964547342,1450.6071028820047,1590.648993297183,1507.7781788170053,3415.526463469455,1004.400566128524,1450.706312958781,1590.648993297183,1518.734421010171,3440.3493257651157,995.2732550959096,1431.2564136212704,1570.064099926214,1490.0489382705405,3405.696706964679,998.2658081054688,1434.7296142578125,1577.6480712890625,1494.630615234375,3437.469970703125,13649020,6325073,6294505,8409527,1468351
2025-07-01,1000.0114368496795,1434.6302067068036,1584.7395342639384,1494.630607775488,3430.5197119515014,1005.4977838847651,1436.5156826077227,1593.308307768125,1525.3081343971446,3460.3071479452915,999.5126780283082,1418.653508855977,1576.3676970723639,1494.132596769193,3389.313758826758,1003.5526123046875,1421.03515625,1582.57275390625,1522.320068359375,3405.39892578125,14389386,7761449,4178937,10368523,2375183
2025-07-02,1007.4429706558585,1421.2336440793872,1593.6038341220215,1522.3200879079554,3462.491327790443,1007.4429706558585,1439.8897415628453,1624.1364168524187,1523.9136988316197,3465.1721484055424,986.4950998423908,1411.707175185214,1579.2239966239758,1502.6983810571346,3395.7675231854428,990.5350341796875,1416.867431640625,1586.2169189453125,1512.75830078125,3399.044189453125,18878250,13372280,8653641,6361002,3090585
2025-07-03,994.9739612315547,1421.1344118511029,1594.0962765801005,1514.7502729656235,3405.6969138623963,1001.507689459166,1435.027214103107,1607.786716594206,1525.8060926058627,3410.959409470928,989.6871300276722,1412.798706272776,1590.6490495377586,1506.9812529023668,3373.5265793371623,991.0836181640625,1414.98193359375,1594.293212890625,1511.76220703125,3376.703857421875,16860506,10177738,5259695,11283291,2531870
2025-07-04,991.0836632772651,1416.0734952431667,1600.4981989662078,1517.9375659885409,3383.852895387978,999.2633203019867,1433.3402880878325,1618.6207872342948,1523.913698138102,3402.718272445599,987.5424877454124,1410.2186471744621,1587.9897380569496,1511.1645675851503,3366.0798213348503,992.1809692382812,1431.7525634765625,1615.96142578125,1521.2244873046875,3395.5693359375,7863944,5066503,4411273,6603501,1109320
2025-07-07,992.0312782906421,1425.9968814549877,1615.2721260131761,1520.5271677380254,3394.0799444957242,996.7196233059492,1429.8670433562065,1619.2118141254034,1538.65484117058,3401.8247266726726,989.4377568185034,1418.6535190770169,1598.5284515362102,1518.933556847784,3384.249944744325,991.2332763671875,1424.706787109375,1602.4681396484375,1535.367919921875,3387.526611328125,11349426,5177477,3294523,7251074,1639174
2025-07-08,986.0462146584523,1421.035188079707,1603.4529602070286,1529.8897875590692,3380.873980731512,1000.0114620081927,1433.935647189369,1621.378491891406,1538.7544076502807,3400.732271367233,986.0462146584523,1419.050502062836,1597.0509674297891,1524.1128113419518,3369.3560751984837,998.2159423828125,1430.9586181640625,1613.9915771484375,1531.4833984375,3382.0654296875,15224316,5315847,4590681,7171261,2325242
2025-07-09,1001.0089360727129,1425.2030375827696,1613.1052929685202,1530.586937987722,3385.838776858228,1004.4005203490875,1427.683895203639,1613.3022292758048,1544.8301010282516,3389.8104352475048,996.5699704674603,1415.6765685457565,1599.1193284889714,1504.0927774643353,3343.1434491735054,1003.1036987304688,1420.93603515625,1609.0670166015625,1512.9573974609375,3359.824462890625,13861428,8827347,4580828,8870660,2034938
2025-07-10,1005.4977851253348,1425.7985078190466,1614.1886858160015,1513.654605815878,3356.0512802151093,1005.9965439473215,1427.981614021397,1614.1886858160015,1518.6347158851345,3374.91665723407,997.5176439735463,1411.2109926594833,1582.868118202301,1501.5031858807802,3332.2213302964224,1000.6099243164062,1413.1956787109375,1591.43701171875,1511.16455078125,3358.037109375,17030310,7795964,5330179,10047129,3035012
2025-07-11,996.5201541247731,1411.111783317687,1555.2902357933656,1505.9852937598653,3276.5188393255935,999.9117385623401,1417.0658414751456,1582.8680505457567,1508.9733598189127,3311.3702392578125,987.9913902076418,1403.7684206963636,1539.433016356687,1484.3716645666439,3237.993946212789,989.3878784179688,1411.0125732421875,1570.85205078125,1489.2520751953125,3242.859130859375,12516922,7158015,11391755,7234991,7635550
2025-07-14,989.0387573242188,1413.9896019530586,1567.7988696310574,1486.263916129696,3242.8589718366698,991.8816582943851,1413.9896019530586,1567.7988696310574,1494.0329360309418,3248.8164592313483,982.8541356715338,1405.2569348701418,1536.2813659941348,1473.2160528053016,3177.3266104952063,989.0387573242188,1412.1041259765625,1546.623046875,1477.7977294921875,3199.86572265625,13088850,5846154,9173426,10311846,3924009
